Year,Age,Sex,Grade,QuitTime,radius,theta,x,y
2018,16 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,1.6198531640926377,4.594078299767097,-0.19119915180766645,-1.6085295016159817
2018,16 years old,Female,11th,1 to 4 years ago,2.372505705826916,2.71319198073078,-2.158105448693638,0.985578102689027
2018,17 years old,Male,11th,Not today but sometime during past 7 days,2.558198071736842,5.846598327613754,2.3182394274927223,-1.0817316354144002
2018,17 years old,Male,11th,1 to 4 years ago,2.784514260943979,4.206195574483235,-1.3500760106829022,-2.4353263507749703
2018,17 years old,Male,11th,Not during the past 7 days but sometime during the past 30 days,0.9754650461720302,3.1875503581755162,-0.9744350824370508,-0.04481435505838619
2018,16 years old,Female,11th,5 or more years ago,0.748187767365016,4.6773366015467,-0.026220390929128864,-0.7477281767689185
2018,16 years old,Female,10th,5 or more years ago,1.675839515752159,6.1114191522926395,1.651178578134432,-0.2864391482782805
2018,15 years old,Female,10th,Not today but sometime during past 7 days,1.8557824146933855,6.282848391294259,1.8557823093663086,-6.252425633932402e-4
2018,17 years old,Male,10th,1 to 4 years ago,0.7604994481895119,1.8228015999631924,-0.18962779551174971,0.7364785875135177
2018,15 years old,Female,10th,1 to 4 years ago,1.9860037328209728,4.80092522288028,0.1756036816670523,-1.9782250058483777
2018,16 years old,Female,10th,Not during the past 6 months but sometime during the past year,0.4414138915017247,2.363293107066802,-0.31433454158283525,0.3099032422847577
2018,16 years old,Female,10th,1 to 4 years ago,2.1446798508754,4.9621480320802736,0.5301015787917613,-2.0781347355052344
2018,16 years old,Female,10th,Not during the past 30 days but sometime during the past 6 months,1.6728865957818926,0.3378746628187606,1.578303776248965,0.5545329135632863
2018,16 years old,Female,10th,1 to 4 years ago,1.1053087456384674,5.636334299970166,0.8820204360306202,-0.6661436583870156
2018,16 years old,Female,10th,1 to 4 years ago,2.424898100295104,1.1722009859618838,0.9411615911042454,2.23480327014369
2018,15 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,2.7791879818076266,4.908477710735962,0.5414817461041842,-2.725927980864482
2018,16 years old,Male,9th,5 or more years ago,0.49703949459362773,2.2641761705856944,-0.3176779381988439,0.3822682131274067
2018,14 years old,Male,9th,1 to 4 years ago,0.6893677430227398,5.697150367557776,0.5743399423968777,-0.3812630531376172
2018,14 years old,Male,9th,Earlier today,2.496219167113304,0.023244400451151052,2.4955448411814265,0.058017893072788415
2018,11 years old,Female,6th,1 to 4 years ago,1.2506322133587673,5.478470763223068,0.8670845395558161,-0.9012465447112281
2018,12 years old,Female,6th,Not during the past 6 months but sometime during the past year,0.9730440388666466,4.277270501393515,-0.41015542485118317,-0.8823759000783405
2018,16 years old,Male,10th,1 to 4 years ago,1.3296949313255026,1.253861722682204,0.41440647923478524,1.2634697781747541
2018,16 years old,Female,10th,5 or more years ago,0.8491269913036376,6.2133849739783935,0.8470593209153394,-0.05922123108152717
2018,15 years old,Male,10th,1 to 4 years ago,2.1371965697500857,4.758685606516427,0.09890964826830326,-2.134906569204136
2018,15 years old,Male,10th,1 to 4 years ago,2.728230271814391,2.647291016171086,-2.4016617618381146,1.2943188161226227
2018,16 years old,Female,11th,1 to 4 years ago,0.27946105774026364,1.2677632348559853,0.08339578131453042,0.26672762596372723
2018,16 years old,Female,11th,1 to 4 years ago,0.5486211158102379,0.6138989764307867,0.4484473969108939,0.316038068777661
2018,16 years old,Female,11th,1 to 4 years ago,1.7153867772547529,5.299868750566635,0.9507790181005176,-1.4277853670353478
2018,16 years old,Female,11th,5 or more years ago,1.2925395276863128,4.0073087646092915,-0.8376883027127398,-0.9843458427452243
2018,17 years old,Male,11th,1 to 4 years ago,0.3069582764524966,5.829382210264791,0.2758899176243814,-0.13456647738534055
2018,16 years old,Female,10th,Not during the past 7 days but sometime during the past 30 days,2.061883038817905,1.3321861372084558,0.48733104940273864,2.00346452777507
2018,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,2.1062114326981827,1.5910875389081853,-0.042734650249089526,2.1057778488949443
2018,11 years old,Male,12th,Earlier today,1.3525480830343442,3.8324744755222397,-1.0423877115741194,-0.8618666809194736
2018,15 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,0.9179238775512203,0.448474796706847,0.8271498947895481,0.39800414134567375
2018,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,0.4530189513927325,2.72113129273785,-0.41356132618961444,0.18491403354331507
2018,15 years old,Male,9th,1 to 4 years ago,0.918074936629273,0.832550729731102,0.617856448018949,0.6790544889095803
2018,15 years old,Female,9th,Earlier today,1.0854438590584323,5.896633048835013,1.0053536800513627,-0.4092094197044394
2018,18 years old,Female,12th,5 or more years ago,2.9444988541072235,4.464659097006397,-0.7220022476458625,-2.8546078988598547
2018,18 years old,Male,12th,1 to 4 years ago,2.289428563253023,6.091035391592902,2.2472937717799044,-0.43721144719466415
2018,17 years old,Female,12th,1 to 4 years ago,0.45794581882655616,5.279919245395384,0.24616929366452045,-0.38615418143202346
2018,17 years old,Male,11th,5 or more years ago,1.9039005189435556,2.407617027667436,-1.413679065491365,1.275283766784868
2018,13 years old,Female,7th,1 to 4 years ago,2.8771988735068588,0.6205805987471755,2.340719165940328,1.6731130099036204
2018,12 years old,Female,7th,Not during the past 6 months but sometime during the past year,2.660881955712102,5.672720135951998,2.180277309072662,-1.5253470548623136
2018,14 years old,Male,8th,Not today but sometime during past 7 days,0.3430774573003873,1.6766674273111897,-0.036254172334009196,0.341156528145183
2018,13 years old,Female,8th,Not during the past 30 days but sometime during the past 6 months,0.7889725827379152,2.4400661803563217,-0.6026629524551561,0.5091906342914908
2018,13 years old,Female,8th,Earlier today,2.2084972337819635,2.503192191202341,-1.7735336328248894,1.3160693313277743
2018,17 years old,Female,10th,1 to 4 years ago,0.29105205910746007,1.9387866182676148,-0.10470335784666543,0.2715667652094519
2018,15 years old,Female,10th,1 to 4 years ago,0.9704484637361019,2.4986744280708013,-0.7766980339914353,0.5818164528110216
2018,15 years old,Male,10th,1 to 4 years ago,0.24017676375806332,6.040672673897844,0.23314862717869564,-0.057676646001532945
2018,17 years old,Female,12th,1 to 4 years ago,0.6057136337971314,2.310229708008954,-0.4081718667758275,0.4475318238298384
2018,18 years old,Male,12th,1 to 4 years ago,1.877211648807861,2.1695843220669495,-1.0580748555791872,1.5506131607886637
2018,18 years old,Male,12th,Not during the past 6 months but sometime during the past year,1.9372733383672311,3.661812891079371,-1.6809909195546784,-0.9629628839800801
2018,18 years old,Female,12th,Not during the past 7 days but sometime during the past 30 days,2.810039135138504,5.829925385895951,2.52629365443583,-1.2305122155294563
2018,17 years old,Male,12th,1 to 4 years ago,0.4306181389838457,5.335231613286096,0.2511995271801532,-0.34975817240827717
2018,15 years old,Male,9th,Not during the past 7 days but sometime during the past 30 days,2.436096855276264,1.7397723662851952,-0.40968586423951325,2.401400712277988
2018,18 years old,Male,12th,Not during the past 30 days but sometime during the past 6 months,1.1565400934778154,6.149544665584728,1.146227655810224,-0.15410109953362566
2018,18 years old,Female,12th,1 to 4 years ago,2.1818477215711027,5.2063479511871,1.034447432690979,-1.9210356553494925
2018,17 years old,Female,12th,1 to 4 years ago,0.8723905950551852,0.08542059564210729,0.8692097531917394,0.07442953242561481
2018,16 years old,Female,11th,Not during the past 6 months but sometime during the past year,2.11783981025219,2.964979760405313,-2.0848956267602654,0.37209634156351423
2018,15 years old,Female,9th,Not during the past 6 months but sometime during the past year,1.887755389744416,0.39619742060715313,1.7415206554186438,0.7285095869371306
2018,14 years old,Female,9th,Not during the past 7 days but sometime during the past 30 days,2.1150319791631773,0.35092667894476465,1.9861304105752315,0.7270806455072015
2018,15 years old,Female,9th,5 or more years ago,0.34904594987165183,5.905340527422162,0.32442490946905683,-0.12876938004742422
2018,17 years old,Male,12th,1 to 4 years ago,2.047030524071306,1.6608659400415335,-0.18412605692508052,2.038732832335043
2018,16 years old,Female,11th,1 to 4 years ago,0.20862076934427023,4.074920211023135,-0.12416341322705596,-0.16764865707068025
2018,16 years old,Male,11th,1 to 4 years ago,1.53240137770772,4.087496323805854,-0.8964704640577776,-1.242817238966595
2018,17 years old,Male,11th,Not during the past 7 days but sometime during the past 30 days,0.36513002330902966,5.004268454267782,0.10506715492554912,-0.34968675536471666
2018,16 years old,Female,11th,Not during the past 6 months but sometime during the past year,1.988775112759322,0.8696735706750064,1.2829111190196303,1.5196596690794468
2018,16 years old,Female,11th,Not during the past 6 months but sometime during the past year,2.1599212933564558,4.273658809740632,-0.9175134883581453,-1.9553590443127042
2018,16 years old,Female,11th,Not during the past 30 days but sometime during the past 6 months,2.0466905685607344,5.068478878009666,0.7135010915634507,-1.9182957216689054
2018,17 years old,Female,11th,Not during the past 6 months but sometime during the past year,2.7161813708022238,0.9016602759411009,1.684870590966217,2.1304582443197986
2018,16 years old,Male,11th,5 or more years ago,0.4841155060101301,4.124723437161695,-0.2684031801811044,-0.40289894021716405
2018,17 years old,Male,11th,5 or more years ago,1.2610501750372352,4.639730830863976,-0.09154497505940305,-1.2577229669139443
2018,17 years old,Female,12th,Not during the past 7 days but sometime during the past 30 days,1.9866153039271013,4.936264650299243,0.4410489225420838,-1.9370380000717167
2018,19 years old or older,Female,12th,Not during the past 30 days but sometime during the past 6 months,2.1325823679100724,5.858825383754006,1.943427564819592,-0.8780642665661332
2018,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,1.0052936004009099,5.2092015425992075,0.479148934987506,-0.8837598775161515
2018,15 years old,Female,9th,Not during the past 30 days but sometime during the past 6 months,0.7366265575634315,5.052018976662992,0.2453984797755317,-0.6945489697865871
2018,14 years old,Male,9th,Not during the past 30 days but sometime during the past 6 months,0.4827114476589486,1.1355307660200324,0.20353586869690807,0.4377025152484194
2018,15 years old,Male,9th,1 to 4 years ago,0.7222314758924767,5.387347865051457,0.4512973280327799,-0.5638696892725292
2018,16 years old,Male,9th,Not during the past 6 months but sometime during the past year,1.518354580923915,5.986757383995323,1.4521330837375295,-0.44352016924551574
2018,18 years old,Male,11th,1 to 4 years ago,1.008117664186284,5.266457825793224,0.5304228058527206,-0.85729392385327
2018,16 years old,Male,10th,Not during the past 30 days but sometime during the past 6 months,0.8483855194645002,2.033951699532376,-0.3790359743130615,0.7590057442559958
2018,16 years old,Male,11th,1 to 4 years ago,2.2767212410923094,2.842681772214641,-2.175766364716546,0.670447862110881
2018,15 years old,Male,9th,1 to 4 years ago,0.5542698956327513,1.1779043052194522,0.2122087025530707,0.5120376780721155
2018,16 years old,Male,11th,Not during the past 6 months but sometime during the past year,0.9036701913690194,2.2014755134116486,-0.5328883688498217,0.7298286107802958
2018,18 years old,Male,11th,Not during the past 7 days but sometime during the past 30 days,1.2608958810335025,0.3623164851244811,1.1790363458052766,0.4469135465360084
2018,16 years old,Female,10th,1 to 4 years ago,0.1365517378784716,0.08519474157152154,0.13605648145284902,0.011619422201700595
2018,17 years old,Male,11th,1 to 4 years ago,1.5852195393061266,0.9523587157803333,0.9190514093148959,1.2916135237888429
2018,17 years old,Male,11th,5 or more years ago,0.16260922695510088,3.4613130136032577,-0.15436873548132443,-0.051108259575458066
2018,13 years old,Female,9th,Earlier today,1.4000557991443203,3.415513438758559,-1.347858491239208,-0.37872645578571257
2018,17 years old,Female,11th,Not today but sometime during past 7 days,1.1722553009865806,6.277783229087064,1.1722381963886606,-0.006332583880148044
2018,16 years old,Male,11th,Earlier today,2.216460310900584,6.225206022075352,2.212735930676926,-0.12843679725387094
2018,16 years old,Female,10th,Not today but sometime during past 7 days,2.26895685903728,4.721014491671856,0.01957067032111197,-2.268872454995102
2018,16 years old,Male,10th,Earlier today,0.7890787687851115,6.229517124621506,0.7879426600569415,-0.04232809716746924
2018,15 years old,Female,10th,1 to 4 years ago,0.8902825078228488,6.230401482007113,0.8890425733670679,-0.04697069805956085
2018,16 years old,Male,10th,Not during the past 6 months but sometime during the past year,2.3034122199052947,0.09404735918715024,2.293232994064991,0.21631063251896418
2018,9 years old,Male,12th,5 or more years ago,2.1831381807569414,2.0595831053775973,-1.0251036164664729,1.9274996476746984
